version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_sick_01_02].WOMAN[0]	As long as only one of us feels sick, i- it’s fine. Right?	as long as only one of us feels sick, i- it's fine. right?	dialogue	done	Как только один из нас почувствует себя плохо, то... это нормально. Да?	… | feels_sick_01_02 | Don’t think I’m giving up that easy, though!	… | feels_sick_02_01 | Eugh… My stomach hurts. Might have been too much seafood, yeah?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_sick_02_01].MAN[0]	Eugh… My stomach hurts. Might have been too much seafood, yeah?	eugh... my stomach hurts. might have been too much seafood, yeah?	dialogue	done	Ух... Моя животная больная. Может быть, слишком много морепродуктов съел?	As long as only one of us feels sick, i- it’s fine. Right? | … | feels_sick_02_01	I think.. I feel dizzy and – my h- head hurts… Might be from too much sun exposure.. | … | feels_sick_02_02	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_sick_02_01].WOMAN[0]	I think.. I feel dizzy and – my h- head hurts… Might be from too much sun exposure..	i think.. i feel dizzy and – my h- head hurts... might be from too much sun exposure..	dialogue	done	Я думаю.. Я чувствую головокружение и - у меня болит голова... Может быть, от слишком длительного пребывания на солнце..	… | feels_sick_02_01 | Eugh… My stomach hurts. Might have been too much seafood, yeah?	… | feels_sick_02_02 | I can handle a lot.. except stale fish, I suppose.. You better double-check what you ea...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_sick_02_02].MAN[0]	I can handle a lot.. except stale fish, I suppose.. You better double-check what you eat, ‘kay?	i can handle a lot.. except stale fish, i suppose.. you better double-check what you eat, 'kay?	dialogue	done	Я могу выдержать многое.. кроме испорченной рыбы, конечно.. Ты лучше дважды проверь то, что ешь, понимаешь?	I think.. I feel dizzy and – my h- head hurts… Might be from too much sun exposure.. | … | feels_sick_02_02	Anyway… At least you can handle it, as it seems.. One’s better than none. Right? | … | feels_out_of_energy_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_sick_02_02].WOMAN[0]	Anyway… At least you can handle it, as it seems.. One’s better than none. Right?	anyway... at least you can handle it, as it seems.. one's better than none. right?	dialogue	done	В общем... хотя бы ты можешь это выдержать, как кажется.. Одно хорошо, чем ничего. Да?	… | feels_sick_02_02 | I can handle a lot.. except stale fish, I suppose.. You better double-check what you ea...	… | feels_out_of_energy_01 | Tired as a barnacle, my friend..	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_out_of_energy_01].MAN[0]	Tired as a barnacle, my friend..	tired as a barnacle, my friend..	dialogue	done	Устал как собака, дружище..	Anyway… At least you can handle it, as it seems.. One’s better than none. Right? | … | feels_out_of_energy_01	My head feels heavy, I- I’m really tired.. | … | feels_out_of_energy_02	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_out_of_energy_01].WOMAN[0]	My head feels heavy, I- I’m really tired..	my head feels heavy, i- i'm really tired..	dialogue	done	Голова тяжёлая, я- я правда очень устала..	… | feels_out_of_energy_01 | Tired as a barnacle, my friend..	… | feels_out_of_energy_02 | I think I’ll just gaze at the clouds for the rest of the day, ‘kay?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_out_of_energy_02].MAN[0]	I think I’ll just gaze at the clouds for the rest of the day, ‘kay?	i think i'll just gaze at the clouds for the rest of the day, 'kay?	dialogue	done	Я думаю, что буду просто смотреть на облака весь день, 'окей?	My head feels heavy, I- I’m really tired.. | … | feels_out_of_energy_02	S- Sorry, I won’t be much of a help today.. | … | previous_night_react_01_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_out_of_energy_02].WOMAN[0]	S- Sorry, I won’t be much of a help today..	s- sorry, i won't be much of a help today..	dialogue	done	С- Сожалею, сегодня я не смогу помочь так много...	… | feels_out_of_energy_02 | I think I’ll just gaze at the clouds for the rest of the day, ‘kay?	… | previous_night_react_01_01 | Hey! Did you hear that last night? Was it a blue whale? A shark?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[previous_night_react_01_01].MAN[0]	Hey! Did you hear that last night? Was it a blue whale? A shark?	hey! did you hear that last night? was it a blue whale? a shark?	dialogue	done	Привет! Ты слышал что-то вчера ночью? Это был синий кит или акула?	S- Sorry, I won’t be much of a help today.. | … | previous_night_react_01_01	D- did you hear that.. last night? What was that noise? Oh my.. | .. Last night did not feel quiet. | previous_night_react_02_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[previous_night_react_01_01].WOMAN[0]	D- did you hear that.. last night? What was that noise? Oh my..	d- did you hear that.. last night? what was that noise? oh my..	dialogue	done	Д- ты слышал что-то.. вчера ночью? Какой это шум? Ох, мое..	… | previous_night_react_01_01 | Hey! Did you hear that last night? Was it a blue whale? A shark?	.. Last night did not feel quiet. | previous_night_react_02_01 | Buddy! You look hurt. Did you have a fight with a shark last night? Seriously, try to b...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[previous_night_react_01_01].WHO[0]	.. Last night did not feel quiet.	.. last night did not feel quiet.	dialogue	done	.. Вчера ночью не было спокойно.	previous_night_react_01_01 | Hey! Did you hear that last night? Was it a blue whale? A shark? | D- did you hear that.. last night? What was that noise? Oh my..	previous_night_react_02_01 | Buddy! You look hurt. Did you have a fight with a shark last night? Seriously, try to b... | A- are you okay? You look really hurt.. Please, be more careful! J- just hang in there,...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[previous_night_react_02_01].MAN[0]	Buddy! You look hurt. Did you have a fight with a shark last night? Seriously, try to be safer tonight!	buddy! you look hurt. did you have a fight with a shark last night? seriously, try to be safer tonight!	dialogue	done	Бро! Ты выглядишь раненным. Сражался ли ты с акулой вчера ночью? Серьезно, постарайся быть безопаснее сегодня ночью!	D- did you hear that.. last night? What was that noise? Oh my.. | .. Last night did not feel quiet. | previous_night_react_02_01	A- are you okay? You look really hurt.. Please, be more careful! J- just hang in there,... | .. Where did you get those scars? | previous_night_react_03_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[previous_night_react_02_01].WOMAN[0]	A- are you okay? You look really hurt.. Please, be more careful!  J- just hang in there, okay?	a- are you okay? you look really hurt.. please, be more careful! j- just hang in there, okay?	dialogue	done	Т-ты в порядке? Ты выглядишь сильно раненым.. Пожалуйста, будь осторожнее! П-просто держись, ладно?	.. Last night did not feel quiet. | previous_night_react_02_01 | Buddy! You look hurt. Did you have a fight with a shark last night? Seriously, try to b...	.. Where did you get those scars? | previous_night_react_03_01 | It was a rough last night, for sure.. Thought I wasn’t seasick, but that.. was somethin...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[previous_night_react_02_01].WHO[0]	.. Where did you get those scars?	.. where did you get those scars?	dialogue	done	.. Откуда у тебя такие царапины?	previous_night_react_02_01 | Buddy! You look hurt. Did you have a fight with a shark last night? Seriously, try to b... | A- are you okay? You look really hurt.. Please, be more careful! J- just hang in there,...	previous_night_react_03_01 | It was a rough last night, for sure.. Thought I wasn’t seasick, but that.. was somethin... | M- my clothes got soggy and I was freezing last night.. I hope the weather gets better..	TextAsset payload/string-table cell
