version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	level4	raw_bytes			raw_ascii@282632	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:LeftLeg | mixamorig:RightHandThumb1 | mixamorig:LeftHandIndex4	Point Light | Spot Light | mixamorig:Neck	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@303944	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		Point Light | mixamorig:RightUpLeg | Point Light	mixamorig:LeftToeBase | mixamorig:LeftHandThumb1 | mixamorig:RightLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@306296	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:RightHandThumb1 | mixamorig:RightLeg | mixamorig:RightHandIndex2	MonsterFishModel (2) | mixamorig:RightHandIndex2 | TraderBoat	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@322488	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:LeftHandIndex3 | mixamorig:RightHandIndex1 | mixamorig:RightHandThumb4	TraderPaddleLeft | mixamorig:LeftHandIndex4 | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@322840	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:RightHandThumb4 | mixamorig:LeftHandIndex4 | TraderPaddleLeft	Point Light | Point Light (1) | mixamorig:LeftUpLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@334360	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:RightHandThumb2 | GoToSleepText (1) | mixamorig:LeftUpLeg	mixamorig:RightHandIndex3 | mixamorig:RightHandIndex2 | mixamorig:RightForeArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@344424	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:Spine2 | mixamorig:Spine | Point Light (5)	mixamorig:LeftHandIndex2 | mixamorig:LeftFoot | Point Light (3)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@369464	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		Point Light (4) | toGive | Particle System	Point Light | TraderHandLeft | mixamorig:RightHandIndex3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@388664	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:RightArm | GoToSleepText (4) | mixamorig:RightHandThumb4	Point Light | fishie (7) | mixamorig:Head	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@395256	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:LeftHandThumb4 | Point Light (2) | mixamorig:Spine1	mixamorig:RightHandIndex4 | Point Light | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@427352	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:RightForeArm | SleepKiller | GoToSleepText (3)	Point Light (1) | mixamorig:RightHand | mixamorig:LeftHandThumb1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@429832	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		mixamorig:LeftHandThumb4 | mixamorig:RightFoot | mixamorig:RightHandIndex4	TraderBody | toGive | mixamorig:RightHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@436632	mixamorig:LeftHandIndex4	mixamorig:lefthandindex4	unknown	needs-context		TraderPaddleRight | mixamorig:RightToeBase | Particle System (1)	toGive | mixamorig:RightHandThumb4 | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@296808	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		mixamorig:RightForeArm | mixamorig:LeftToeBase | mixamorig:LeftShoulder	Particle System | Spot Light | mixamorig:RightHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@303304	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		MonsterFishModel (5) | mixamorig:RightHandIndex3 | Text (TMP)	Particle System | mixamorig:LeftHandThumb4 | mixamorig:LeftHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@304328	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		Point Light | mixamorig:LeftHandIndex4 | mixamorig:LeftToeBase	mixamorig:RightLeg | Point Light | mixamorig:Head	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@314712	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		FishIntoBoat | mixamorig:LeftHandThumb3 | ChestAttack	mixamorig:RightHandThumb3 | mixamorig:Spine2 | FriendEvil	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@337224	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		mixamorig:RightHandThumb2 | TraderPaddleLeft | toGive	mixamorig:LeftHand | mixamorig:RightHandThumb2 | mixamorig:RightHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@338968	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		mixamorig:LeftLeg | mixamorig:RightArm | mixamorig:LeftUpLeg	mixamorig:RightHandIndex4 | FoundLand | mixamorig:RightFoot	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@345256	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		mixamorig:LeftFoot | Point Light (3) | mixamorig:LeftShoulder	mixamorig:LeftHandThumb3 | mixamorig:LeftLeg | mixamorig:RightHandIndex1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@350408	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		GoBackToSleep | toGive | mixamorig:RightToeBase	mixamorig:LeftToeBase | toGive | mixamorig:RightForeArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@352360	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		toGive | mixamorig:RightForeArm | mixamorig:LeftHandIndex2	TraderHandRight | mixamorig:RightToeBase | mixamorig:RightLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@354600	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		mixamorig:LeftHandIndex3 | mixamorig:LeftHandIndex1 | Point Light (3)	mixamorig:RightLeg | mixamorig:LeftArm | map (broken) N	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@355656	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		Point Light (3) | mixamorig:RightHandIndex1 | mixamorig:RightHand	toGive | Energy3 | mixamorig:RightHandIndex3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@384696	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		TraderHandRight | Point Light (2) | mixamorig:RightForeArm	mixamorig:Head | mixamorig:Hips | mixamorig:LeftArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@394376	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		mixamorig:RightForeArm | mixamorig:Spine2 | SleepingUnwell	ChestModel | TraderHandRight | mixamorig:LeftHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@422712	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		mixamorig:RightHandIndex3 | mixamorig:LeftHand | MonsterFishModel	TraderCanvas | mixamorig:Spine | Particle System	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@427896	mixamorig:LeftHandThumb1	mixamorig:lefthandthumb1	unknown	needs-context		mixamorig:LeftHandIndex4 | Point Light (1) | mixamorig:RightHand	ChestFound | LootBoxChest N | mixamorig:LeftArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@278056	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		mixamorig:LeftUpLeg | mixamorig:LeftFoot | Point Light	mixamorig:LeftUpLeg | mixamorig:RightHandThumb3 | Particle System	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@301928	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		mixamorig:RightHandIndex2 | mixamorig:LeftHandIndex1 | mixamorig:LeftHand	mixamorig:LeftHand | FoundFlower | MonsterFishModel (5)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@303624	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		mixamorig:LeftHandThumb1 | Particle System | mixamorig:LeftHandThumb4	Point Light | mixamorig:RightUpLeg | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@308264	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		mixamorig:LeftLeg | mixamorig:LeftFoot | toGive	mixamorig:Spine1 | Text (TMP) | mixamorig:Spine1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@330712	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		mixamorig:LeftLeg | Point Light (1) | mixamorig:LeftArm	mixamorig:RightToeBase | mixamorig:LeftToeBase | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@346920	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		Point Light (2) | GoToSleepText | Point Light	Point Light (2) | mixamorig:RightHandThumb3 | TraderHandLeft	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@377384	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		FriendText | Point Light (4) | MysteryChest	mixamorig:LeftHandThumb4 | mixamorig:RightHandIndex1 | mixamorig:LeftHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@413960	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		mixamorig:LeftHandIndex1 | mixamorig:Head | mixamorig:RightHandThumb1	MonsterFishModel | mixamorig:LeftHandIndex2 | mixamorig:RightArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@415448	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		Particle System | mixamorig:Spine1 | mixamorig:RightLeg	mixamorig:LeftHandThumb3 | Point Light (3) | GoToSleepText (5)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@420760	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		Particle System (2) | Point Light | mixamorig:Neck	mixamorig:RightHandThumb3 | mixamorig:RightHandIndex3 | mixamorig:LeftHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@430488	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		toGive | mixamorig:RightForeArm | ChestModel	Point Light | mixamorig:RightHandIndex3 | FriendText	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@438936	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		bait (1) N | FriendSick | TraderLamp	mixamorig:LeftHandThumb2 | mixamorig:RightHandThumb4 | Particle System	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@439128	mixamorig:LeftHandThumb2	mixamorig:lefthandthumb2	unknown	needs-context		FriendSick | TraderLamp | mixamorig:LeftHandThumb2	mixamorig:RightHandThumb4 | Particle System | mixamorig:RightFoot	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@290840	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		HouseSmoke | mixamorig:RightUpLeg | mixamorig:RightHand	Point Light (3) | mixamorig:LeftUpLeg | mixamorig:RightToeBase	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@295080	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:LeftUpLeg | mixamorig:LeftHand | mixamorig:Head	mixamorig:RightToeBase | mixamorig:RightHand | TraderBoat	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@300408	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:RightForeArm | fishie (2) | Particle System (3)	mixamorig:LeftForeArm | mixamorig:RightHandThumb1 | mixamorig:RightHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@309592	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:LeftUpLeg | mixamorig:RightFoot | Point Light	mixamorig:RightHandThumb1 | Text (TMP) | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@313896	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:LeftHandIndex1 | mixamorig:Hips | FishIntoBoat	ChestAttack | mixamorig:LeftHandThumb1 | mixamorig:RightHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@327992	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:LeftHandIndex1 | mixamorig:RightHandThumb1 | mixamorig:LeftHandIndex1	mixamorig:LeftHandThumb4 | mixamorig:RightHandThumb3 | mixamorig:RightHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@329160	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		Point Light (1) | mixamorig:RightShoulder | mixamorig:RightUpLeg	MonsterFishModel (1) | SleepButtonHolder | TraderPaddleLeft	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@345320	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		Point Light (3) | mixamorig:LeftShoulder | mixamorig:LeftHandThumb1	mixamorig:LeftLeg | mixamorig:RightHandIndex1 | mixamorig:LeftToeBase	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@363432	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:RightHandIndex1 | mixamorig:LeftShoulder | mixamorig:RightHandIndex1	mixamorig:RightHandThumb3 | mixamorig:Hips | Point Light (1)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@375384	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:LeftArm | Text (TMP) | mixamorig:Neck	mixamorig:RightHandThumb3 | mixamorig:LeftShoulder | Particle System (2)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@390712	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:Hips | mixamorig:RightToeBase | anchor (broken)	TraderPaddleLeft | Point Light (4) | mixamorig:RightHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@403368	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:LeftShoulder | Point Light (2) | mixamorig:Spine1	flaregun N | mixamorig:LeftUpLeg | mixamorig:RightUpLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@404856	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:LeftToeBase | mixamorig:Hips | mixamorig:LeftArm	mixamorig:Spine2 | Text (TMP) | ChestModel	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@416088	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:Spine1 | mixamorig:RightLeg | mixamorig:LeftHandThumb2	Point Light (3) | GoToSleepText (5) | mixamorig:LeftHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@435848	mixamorig:LeftHandThumb3	mixamorig:lefthandthumb3	unknown	needs-context		mixamorig:Neck | mixamorig:RightHandIndex4 | mixamorig:LeftHandThumb4	TraderPaddleRight | mixamorig:RightToeBase | Particle System (1)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@303448	mixamorig:LeftHandThumb4	mixamorig:lefthandthumb4	unknown	needs-context		Text (TMP) | mixamorig:LeftHandThumb1 | Particle System	mixamorig:LeftHandThumb2 | Point Light | mixamorig:RightUpLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@307192	mixamorig:LeftHandThumb4	mixamorig:lefthandthumb4	unknown	needs-context		MonsterFishModel (2) | mixamorig:RightHandIndex2 | TraderBoat	Particle System (1) | mixamorig:LeftLeg | mixamorig:LeftFoot	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@315944	mixamorig:LeftHandThumb4	mixamorig:lefthandthumb4	unknown	needs-context		Point Light (2) | mixamorig:LeftLeg | mixamorig:LeftHandIndex3	mixamorig:RightUpLeg | Point Light | AllVisualItems	raw byte fallback candidate; inspect neighbouring Unity object if promoted
